source_id,source_name,target_id,target_name,weight
mercedes_roffe,Mercedes Roffé,mathos,Mathos,5
mercedes_roffe,Mercedes Roffé,roland_barthes,Roland Barthes,2
mercedes_roffe,Mercedes Roffé,dante_gabriel_rossetti,Dante Gabriel Rossetti,1
mercedes_roffe,Mercedes Roffé,william_holman_hunt,William Holman Hunt,1
mercedes_roffe,Mercedes Roffé,theophile_gautier,Théophile Gautier,4
mercedes_roffe,Mercedes Roffé,john_ruskin,John Ruskin,1
mercedes_roffe,Mercedes Roffé,baudelaire,Charles Baudelaire,1
mercedes_roffe,Mercedes Roffé,arnold_hauser,Arnold Hauser,1
mercedes_roffe,Mercedes Roffé,oscar_wilde,Oscar Wilde,1
mercedes_roffe,Mercedes Roffé,aubrey_beardsley,Aubrey Beardsley,1
