id,name,node_type,birth_year,birth_place,in_degree,out_degree,betweenness,pagerank,eigenvector
plinio,el Viejo Plinio,cited,23.0,Imperio Romano (actual Italia),1,0,0.0,0.003403,0.0
suetonio,Cayo Suetonio,cited,70.0,"Hipona, Imperio Romano",1,0,0.0,0.003403,0.0
john_ruskin,John Ruskin,cited,1819.0,"Londres, Inglaterra",1,0,0.0,0.003403,0.0
william_holman_hunt,William Holman Hunt,cited,1827.0,"Londres, Reino Unido",1,0,0.0,0.003403,0.0
esteban_echeverria,Esteban Echeverría,cited,1805.0,Virreinato del Río de la Plata,1,0,0.0,0.003401,0.044262
vladimir_nabokov,Vladimir Nabokov,cited,1899.0,"San Petesburgo, Imperio Ruso",1,0,0.0,0.003401,0.044262
hegel,Georg Wilhelm Friedrich Hegel,cited,1770.0,"Stuttgart, Alemania",1,0,0.0,0.003401,0.044262
guillermo_hudson,William Henry Hudson,cited,1841.0,"Quilmes, Argentina",1,0,0.0,0.003401,0.044262
jose_luis_romero,José Luis Romero,cited,1909.0,"Buenos Aires, Argentina",1,0,0.0,0.003401,0.044262
lezama_lima,José Lezama Lima,cited,1910.0,Cuba,1,0,0.0,0.003401,0.044262
leopoldo_lugones,Leopoldo Lugones,cited,1874.0,Argentina,2,0,0.0,0.003399,0.044262
macedonio_fernandez,Macedonio Fernández,cited,1874.0,Argentina,2,0,0.0,0.003399,0.044262
jorge_asis,Jorge Asís,cited,1946.0,"Avellaneda, Argentina",2,0,0.0,0.003397,0.088524
gongora,Luis de Góngora y Argote,cited,1561.0,"Córdoba, España",2,0,0.0,0.003397,0.088524
emile_zola,Émile Zola,cited,1840.0,Francia,1,0,0.0,0.003394,0.044262
friedrich_schiller,Friedrich Schiller,cited,1759.0,"Marbach am Neckar, Alemania",1,0,0.0,0.003394,0.044262
roberto_raschella,Roberto Raschella,cited,1930.0,"Buenos Aires, Argentina",1,0,0.0,0.003394,0.044262
pascal,Blaise Pascal,cited,1623.0,Francia,1,0,0.0,0.003394,0.044262
john_dos_passos,John Dos Passos,cited,1896.0,"Chicago, Estados Unidos",1,0,0.0,0.003394,0.044262
roberto_alemann,Roberto Alemann,cited,1922.0,"Buenos Aires, Argentina",1,0,0.0,0.003394,0.044262
costa_mendez,Nicanor Costa Méndez,cited,1922.0,Buenos Aires,1,0,0.0,0.003394,0.044262
jose_martinez_de_hoz,José Alfredo Martínez de Hoz,cited,1925.0,"Buenos Aires, Argentina",1,0,0.0,0.003394,0.044262
esquilo,Esquilo,cited,-525.0,"Eleusis, Antigua Grecia",1,0,0.0,0.003394,0.044262
horacio,Quinto Horacio,cited,-65.0,República Romana (actual Italia),1,0,0.0,0.003394,0.044262
moliere,Jean-Baptiste Poquelin,cited,1622.0,"París, Francia",1,0,0.0,0.003394,0.044262
hesiodo,Hesíodo,cited,-700.0,"Ascra, Antigua Grecia",1,0,0.0,0.003394,0.044262
jorge_anaya,Jorge Isaac Anaya,cited,1926.0,"Bahía Blanca, Argentina",1,0,0.0,0.003394,0.044262
benjamin_menendez,Mario Benjamín Menéndez,cited,1930.0,"Chañar Ladeado, Argentina",1,0,0.0,0.003394,0.044262
pablo_neruda,Pablo Neruda,cited,1904.0,"Parral, Chile",1,0,0.0,0.003394,0.044262
shakespeare,William Shakespeare,cited,1564.0,Inglaterra,1,0,0.0,0.003394,0.044262
lisandro_de_la_torre,Lisandro de la Torre,cited,1868.0,"Rosario, Argentina",1,0,0.0,0.003394,0.044262
raul_scalabrini_ortiz,Raúl Scalabrini Ortiz,cited,1898.0,"Corrientes, Argentina",1,0,0.0,0.003394,0.044262
margaret_tatcher,Margaret Thatcher,cited,1925.0,"Grantham, Inglaterra",1,0,0.0,0.003394,0.044262
francisco_franco,Francisco Franco,cited,1892.0,España,1,0,0.0,0.003394,0.044262
epicuro,Epicuro,cited,-341.0,"Samos, Antigua Grecia",1,0,0.0,0.003394,0.044262
winston_churchill,Winston Churchill,cited,1874.0,"Woodstock, Inglaterra",1,0,0.0,0.003394,0.044262
alvaro_alsogaray,Álvaro Alsogaray,cited,1913.0,"Esperanza, Argentina",1,0,0.0,0.003394,0.044262
napoleon,Napoléon Bonaparte,cited,1769.0,"Ajaccio, Córcega, Francia",1,0,0.0,0.003391,0.0
felix_della_paolera,Félix Della Paolera,cited,1923.0,"Adrogué, Argentina",1,0,0.0,0.003391,0.0
erwin_schroedinger,Erwin Schrödinger,cited,1887.0,"Viena, Austria",1,0,0.0,0.003391,0.0
ivy_compton_burnett,Ivy Compton-Burnett,cited,1884.0,"Pinner, Inglaterra",1,0,0.0,0.003391,0.0
claude_simon,Claude Simon,cited,1913.0,"Antananarivo, Madagascar",1,0,0.0,0.003391,0.0
pasolini,Pier Paolo Pasolini,cited,1922.0,"Bolonia, Italia",1,0,0.0,0.003391,0.0
vernon_watkins,Vernon Watkins,cited,1906.0,"Maesteg, Gales",1,0,0.0,0.003391,0.0
ruggero_guarini,Ruggero Guarini,cited,1931.0,"Nápoles, Italia",1,0,0.0,0.003391,0.0
edgardo_cozarinsky,Edgardo Cozarinsky,cited,1939.0,"Buenos Aires, Argentina",1,0,0.0,0.003391,0.0
john_milton,John Milton,cited,1608.0,Inglaterra,1,0,0.0,0.003391,0.0
brahms,Johannes Brahms,cited,1833.0,"Hamburgo, Alemania",1,0,0.0,0.003391,0.0
alberto_arbasino,Alberto Arbasino,cited,1930.0,"Voghera, Italia",1,0,0.0,0.003391,0.0
evelyn_waugh,Evelyn Waugh,cited,1903.0,"Londres, Inglaterra",1,0,0.0,0.003391,0.0
ben_jonson,Ben Jonson,cited,1572.0,"Londres, Reino Unido",1,0,0.0,0.003391,0.0
auden,Wystan Hugh Auden,cited,1907.0,"York, Inglaterra",1,0,0.0,0.003391,0.0
jack_kerouac,Jack Kerouac,cited,1922.0,"Lowell, Estados Unidos",1,0,0.0,0.003391,0.0
alberto_moravia,Alberto Moravia,cited,1907.0,"Roma, Italia",1,0,0.0,0.003391,0.0
mallarme,Stéphane Mallarmé,cited,1842.0,Francia,1,0,0.0,0.003391,0.0
henri_landru,Henri Landru,cited,1869.0,"París, Francia",1,0,0.0,0.003391,0.0
sor_juana,Sor Juana Inés de la Cruz,cited,1648.0,"San Miguel Nepantla, México",1,0,0.0,0.003391,0.0
marcel_proust,Marcel Proust,cited,1871.0,Francia,1,0,0.0,0.003391,0.0
jonathan_swift,Jonathan Swift,cited,1667.0,Irlanda,1,0,0.0,0.003391,0.0
soren_kierkegaard,Søren Kierkegaard,cited,1813.0,Dinamarca,1,0,0.0,0.003385,0.044262
heinrich_von_kleist,Heinrich von Kleist,cited,1777.0,"Frankfurt (Oder), Alemania",1,0,0.0,0.003385,0.044262
gabriel_de_mably,Gabriel Bonnot de Mably,cited,1709.0,"Grenoble, Francia",1,0,0.0,0.003385,0.044262
levi_strauss,Claude Lévi-Strauss,cited,1908.0,"Bruselas, Bélgica",1,0,0.0,0.003385,0.044262
bajtin,Mijaíl Bajtín,cited,1895.0,"Oriol, Imperio Ruso",1,0,0.0,0.003385,0.044262
walter_benjamin,Walter Benjamin,cited,1892.0,Imperio alemán (actual Alemania),1,0,0.0,0.003385,0.044262
rodolfo_kusch,Rodolfo Kusch,cited,1922.0,"Buenos Aires, Argentina",1,0,0.0,0.003385,0.044262
gabriela_massuh,Gabriela Massuh,cited,1951.0,"San Miguel de Tucumán, Argentina",1,0,0.0,0.003385,0.044262
george_steiner,George Steiner,cited,1929.0,Francia,1,0,0.0,0.003385,0.044262
santiago_dabove,Santiago Dabove,cited,1889.0,"Morón, Argentina",1,0,0.0,0.003383,0.0
richard_ellman,Richard Ellmann,cited,1918.0,"Highland Park, EE.UU.",1,0,0.0,0.003383,0.0
salvador_dali,Salvador Dalí,cited,1904.0,"Figueres, España",1,0,0.0,0.003383,0.0
juan_filloy,Juan Filloy,cited,1894.0,"Córdoba, Argentina",1,0,0.0,0.003383,0.0
osvaldo_lamborghini,Osvaldo Lamborghini,cited,1940.0,Argentina,1,0,0.0,0.003383,0.0
german_garcia,Germán García,cited,1944.0,Argentina,1,0,0.0,0.003383,0.0
alberto_laiseca,Alberto Laiseca,cited,1941.0,"Rosario, Argentina",1,0,0.0,0.003383,0.0
tinianov,Yuri Tiniánov,cited,1894.0,"Rezekne, Letonia",1,0,0.0,0.003383,0.0
chaucer,Geoffrey Chaucer,cited,1343.0,Inglaterra,1,0,0.0,0.003383,0.0
enrique_banchs,Enrique Banchs,cited,1888.0,"Buenos Aires, Argentina",1,0,0.0,0.003383,0.0
nathaniel_hawthorne,Nathaniel Hawthorne,cited,1804.0,"Salem, Estados Unidos",1,0,0.0,0.003383,0.0
cervantes,Miguel Cervantes,cited,1547.0,España,1,0,0.0,0.00338,0.044262
jorge_manrique,Jorge Manrique,cited,1440.0,"Paredes de Nava, España",1,0,0.0,0.00338,0.044262
hector_murena,Héctor Murena,cited,1923.0,"Buenos Aires, Argentina",1,0,0.0,0.00338,0.044262
jose_isaacson,José Isaacson,cited,1922.0,"Buenos Aires, Argentina",1,0,0.0,0.00338,0.044262
hector_campora,Héctor Cámpora,cited,1909.0,"Mercedes, Argentina",1,0,0.0,0.00338,0.044262
horacio_verbitsky,Horacio Verbitsky,cited,1942.0,"Buenos Aires, Argentina",1,0,0.0,0.00338,0.044262
carlos_puebla,Carlos Puebla,cited,1917.0,"Manzanillo, Cuba",1,0,0.0,0.00338,0.044262
carl_jung,Carl Gustav Jung,cited,1875.0,"Kesswil, Suiza",1,0,0.0,0.00338,0.044262
simone_beauvoir,Simone de Beauvoir,cited,1908.0,"París, Francia",1,0,0.0,0.00338,0.044262
raul_alfonsin,Raúl Alfonsín,cited,1927.0,"Chascomús, Argentina",1,0,0.0,0.00338,0.044262
albino_gomez,Albino Gómez,cited,1928.0,"Buenos Aires, Argentina",1,0,0.0,0.00338,0.044262
arturo_frondizi,Arturo Frondizi,cited,1908.0,"Paso de los Libres, Argentina",1,0,0.0,0.00338,0.044262
socrates,Sócrates,cited,-470.0,Grecia Antigua,1,0,0.0,0.00338,0.044262
maurice_blanchot,Maurice Blanchot,cited,1907.0,Francia,1,0,0.0,0.00338,0.044262
holderlin,Johann Hölderlin,cited,1770.0,Ducado de Wurtemberg (actual Alemania),1,0,0.0,0.00338,0.044262
clementina_battle,Clementina G. Battle,cited,,,1,0,0.0,0.003378,0.075563
matilde_stewart,Matilde Pacheco Stewart,cited,1854.0,"Montevideo, Uruguay",1,0,0.0,0.003378,0.075563
pepa_lavalle,Pepa Lavalle,cited,,,1,0,0.0,0.003378,0.075563
haroldo_conti,Haroldo Conti,cited,1925.0,"Chacabuco, Argentina",1,0,0.0,0.003378,0.075563
florencio_varela,Florencio Varela,cited,1807.0,"Buenos Aires, Argentina",1,0,0.0,0.003378,0.075563
julian_aguero,Julián Agüero,cited,1776.0,"Buenos Aires, Argentina",1,0,0.0,0.003378,0.075563
jacques_duprey,Jacques Duprey,cited,,,1,0,0.0,0.003378,0.075563
sila,Lucio Cornelio Sila,cited,-138.0,Roma,1,0,0.0,0.003378,0.075563
homero,Homero,cited,-750.0,Grecia Antigua,1,0,0.0,0.003378,0.075563
melchor_pacheco,Melchor Pacheco y Obes,cited,1809.0,"Montevideo, Uruguay",1,0,0.0,0.003378,0.075563
jules_michelet,Jules Michelet,cited,1798.0,Francia,1,0,0.0,0.003378,0.075563
jose_artigas,José Gervasio Artigas,cited,1764.0,"Montevideo, Uruguay",1,0,0.0,0.003378,0.075563
francois_guizot,François Guizot,cited,1787.0,"Nîmes, Francia",1,0,0.0,0.003378,0.075563
manuel_oribe,Manuel Oribe,cited,1792.0,"Montevideo, Uruguay",1,0,0.0,0.003378,0.075563
roberto_calasso,Roberto Calasso,cited,1941.0,"Florencia, Italia",1,0,0.0,0.003378,0.075563
henri_wallon,Henri Wallon,cited,1879.0,"París, Francia",1,0,0.0,0.003378,0.075563
charles_saint_beuve,Charles-Augustin Sainte-Beuve,cited,1804.0,"Boulogne-sur-Mer, Francia",1,0,0.0,0.003378,0.075563
robert_musil,Robert Musil,cited,1880.0,Imperio Austrohúngaro (Actual Austria),1,0,0.0,0.003378,0.075563
george_sand,George Sand,cited,1804.0,Francia,1,0,0.0,0.003378,0.075563
agustina_rosas,Agustina Rosas,cited,1816.0,"Buenos Aires, Argentina",1,0,0.0,0.003378,0.075563
eugene_sue,Eugène Sue,cited,1804.0,"París, Francia",1,0,0.0,0.003378,0.075563
paul_ricoeur,Paul Ricoeur,cited,1913.0,"Valence, Francia",1,0,0.0,0.003369,0.044262
