id,name,node_type,birth_year,birth_place,in_degree,out_degree,betweenness,pagerank,eigenvector
julio_martinez_vivot,Julio César Martínez Vivot,cited,1923.0,"Buenos Aires, Argentina",1,0,0.0,0.014187,0.054989
raul_borras,Raúl Andrés Borrás,cited,1933.0,Argentina,1,0,0.0,0.014187,0.054989
oscar_igounet_hijo,Oscar Igounet,cited,,,1,0,0.0,0.014187,0.054989
osvaldo_bayer,Osvaldo Jorge Bayer,cited,1927.0,"Santa Fe, Argentina",1,0,0.0,0.014187,0.054989
jean_paul_sartre,Jean-Paul Sartre,cited,1905.0,Francia,1,0,0.0,0.014187,0.054989
alfredo_astiz,Alfredo Ignacio Astiz,cited,1951.0,"Mar del Plata, Argentina",1,0,0.0,0.014187,0.054989
jesus,de Nazaret Jesús,cited,-4.0,Imperio Romano (Judea),1,0,0.0,0.01404,0.054989
soren_kierkegaard,Søren Kierkegaard,cited,1813.0,Dinamarca,1,0,0.0,0.01404,0.054989
carl_von_clausewitz,Carl von Clausewitz,cited,1780.0,"Burg bei Magdeburg, Alemania",1,0,0.0,0.01404,0.054989
ramon_camps,Ramón Juan Alberto Camps,cited,1927.0,"Paraná, Entre Ríos, Argentina",1,0,0.0,0.01404,0.054989
nicaragua,nicaragua,cited,,,1,0,0.0,0.01404,0.054989
leopoldo_galtieri,Leopoldo Fortunato Galtieri,cited,1926.0,"Caseros, Argentina",1,0,0.0,0.01404,0.054989
basilio_lami_dozo,Basilio Lami Dozo,cited,1929.0,"Santiago del Estero, Argentina",1,0,0.0,0.01404,0.054989
jose_caridi,José Dante Caridi,cited,1930.0,"Buenos Aires, Argentina",1,0,0.0,0.01404,0.054989
mohamed_seineldin,Mohamed Alí Seineldín,cited,1933.0,"Concepción del Uruguay, Entre Ríos, Argentina",1,0,0.0,0.01404,0.054989
tomas_de_torquemada,Tomás de Torquemada,cited,,,1,0,0.0,0.01404,0.054989
adolf_eichmann,Otto Adolf Eichmann,cited,1906.0,"Solingen, Alemania",1,0,0.0,0.01404,0.054989
san_agustin,de Hipona Agustín,cited,354.0,Imperio Romano (actual Argelia),1,0,0.0,0.01404,0.054989
freud,Sigmund Freud,cited,1856.0,Imperio Austríaco (actual República Checa),1,0,0.0,0.01404,0.054989
ovidio_riccheri,Ovidio P. Riccheri,cited,1906.0,"Buenos Aires, Argentina",1,0,0.0,0.01404,0.054989
dante_caputo,Dante Mario Antonio Caputo,cited,1943.0,"Buenos Aires, Argentina",1,0,0.0,0.01404,0.054989
jorge_anaya,Jorge Isaac Anaya,cited,1926.0,"Bahía Blanca, Argentina",1,0,0.0,0.01404,0.054989
juan_sourrouille,Juan Vital Sourrouille,cited,1940.0,"Buenos Aires, Argentina",1,0,0.0,0.01404,0.054989
julia_kristeva,Julia Kristeva,cited,1941.0,"Sliven, Bulgaria",1,0,0.0,0.014037,0.054989
jose_felix_uriburu,José Félix Uriburu,cited,1868.0,"Salta, Argentina",1,0,0.0,0.014037,0.054989
lucia_aseff,Lucía María Aseff,cited,,"Rosario, Argentina",1,0,0.0,0.014037,0.054989
noam_chomsky,Avram Noam Chomsky,cited,1928.0,"Filadelfia, Estados Unidos",1,0,0.0,0.014037,0.054989
charles_de_gaulle,Charles André Joseph Marie de Gaulle,cited,1890.0,"Lille, Francia",1,0,0.0,0.014037,0.054989
antonio_gramsci,Antonio Gramsci,cited,1891.0,"Ales, Italia",1,0,0.0,0.014037,0.054989
dalmiro_saenz,Dalmiro Antonio Sáenz,cited,1926.0,"Buenos Aires, Argentina",1,0,0.0,0.014037,0.054989
beatriz_sarlo,Beatriz Sarlo,cited,1942.0,"Buenos Aires, Argentina",1,0,0.0,0.014037,0.054989
juan_carlos_ongania,Juan Carlos Onganía,cited,1914.0,"Marcos Paz, Argentina",1,0,0.0,0.014037,0.054989
francois_recanati,François Recanati,cited,1952.0,"París, Francia",1,0,0.0,0.014037,0.054989
karl_marx,Karl Marx,cited,1818.0,Prusia (actual Alemania),1,0,0.0,0.014037,0.054989
algirdas_greimas,Algirdas Julien Greimas,cited,1917.0,"Tula, Rusia",1,0,0.0,0.014037,0.054989
michel_foucault,Michel Foucault,cited,1926.0,Francia,1,0,0.0,0.014037,0.054989
jean_francois_lyotard,Jean-François Lyotard,cited,1924.0,"Vincennes, Francia",1,0,0.0,0.014037,0.054989
ramon_alcalde,Ramón Alcalde,author,1951.0,Argentina,0,30,0.0,0.013841,0.000282
luis_gusman,Luis Gusmán,author,1944.0,Argentina,0,34,0.0,0.013841,0.000282
eduardo_gruner,Eduardo Grüner,author,1946.0,Argentina,0,11,0.0,0.013841,0.000282
mario_levin,Mario Levin,author,1944.0,Argentina,0,11,0.0,0.013841,0.000282
jorge_jinkis,Jorge Jinkis,author,1943.0,Argentina,0,23,0.0,0.013841,0.000282
